a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,class
72,-5.35071813202693,-0.25819246236735705,0.10825233571479898,-2.7197670036144315,104,0.28557726605576006,16.83248559279589,2.5463233805797936,805,B
36,0.16765787740414687,-0.3629958965317053,0.23616410020124334,8.065277652052934,89,0.33156505399138103,57.89370367871657,8.874159228220591,772,B
11,4.306514713916975,0.7173247543717809,0.8147727655658883,-10.029975159722182,114,0.3564782615597514,65.75817888978818,16.006053331518487,993,D
27,-0.31752224071002844,0.9199251156471531,0.8919194400705056,23.99187366704775,63,0.12333943110712853,66.84752293024428,5.253750003113256,486,C
75,2.684873633610092,0.7853864432985176,0.7385721000133447,17.6584754864872,125,0.624864046692521,32.60367123122954,-7.296927147635174,328,D
68,1.5055500641969144,-0.4061739249348304,0.1145041410206391,-19.108574373249667,150,0.6130819171115571,60.32179906479842,2.12032137119707,349,D
67,6.78276189234397,-0.7037431706138177,0.7021834904463038,20.763732584172683,118,0.8337195758559512,79.49865536126238,7.327455314272244,860,B
60,5.478702755030417,0.884339932560595,0.12692286238590667,28.04662018764307,141,0.7221973548303674,48.50913202261628,1.7957370321245065,291,D
40,-0.1916649153865559,0.832678098877538,0.5934472180652591,-1.8334444552317652,108,0.009347157456302546,74.34307351151335,-2.4097478341770646,350,D
29,3.928350525058759,0.2668085984232511,0.6744259843915646,18.618790773539125,132,0.13629060693991601,74.17244431623149,14.808861068910712,579,B
5,-1.1136842813811725,0.7332916232070101,0.1795262564448351,-2.885998979938769,105,0.40821254943507435,39.39173522423114,11.851761551167483,549,B
79,-1.8506292524029677,0.033856055249640526,0.6632843477702761,-11.31556143190768,68,0.8221682965903473,67.558725758235,7.9821575151487565,626,B
59,5.283507953234206,0.9323293471596643,0.16135819577049415,9.11071075327513,87,0.41849245210717756,76.46965152432671,-1.5277391083531846,617,B
92,2.4624545142770535,0.3813280006986459,0.9089304121961668,11.651083002187182,57,0.6417344658989553,5.960853247447088,10.482777003334911,805,B
15,-1.8480519515730949,0.5260634931663295,0.2894643050996779,-4.7872955899865275,128,0.1382950577309251,56.01688423826062,-17.479913843809584,242,E
7,-2.538901577170624,-0.5294640138938258,0.18701590278459168,5.75106800408848,143,0.7938290928582364,65.60079712812099,-5.648427755760126,247,E
43,6.05675233411524,0.7291835855545465,0.4631865484579242,8.40360684944793,61,0.3192384348117342,23.995746601309744,23.20658259067823,393,D
58,7.765957136236638,-0.16300767784882741,0.22697662453453782,-0.7329977249075499,59,0.7839391208902897,53.05789265705441,6.557273017722535,521,B
24,-7.822842107697284,-0.35620028790522773,0.1886330721142484,0.7249317606309513,97,0.20853852202260958,54.72114626278194,17.71693213779075,790,B
78,1.6446985291228673,-0.22792019246351214,0.7867407783753755,15.425270858343769,140,0.5478172505494012,80.57657496889084,7.156883353144292,436,C
7,1.5848214121883446,-0.6880668140255022,0.08084227120783627,2.9861832616227026,133,0.4686875691238678,93.48449439453115,0.6911743614109938,982,D
94,0.2935553483252026,0.5021443085595203,0.5876992000015526,13.352732574829888,103,0.766652810778652,18.215573894844997,15.146133609632024,886,C
69,0.724164874156484,0.6869680291639659,0.5740809139922685,-2.591869159776121,123,0.9564273993012612,37.39690997816096,5.779584071416327,126,F
49,0.770184297935081,0.042319053053372135,0.8234401349293543,14.37744668355159,57,0.4642651990142844,3.2029352051735924,31.792791749425866,938,C
69,-1.5271427114237202,-0.5541487210074476,0.43373082569271904,11.16224799029996,59,0.6684269094845624,20.134039364920376,13.511610855343823,260,E
94,4.75998384636581,0.9425190802668499,0.16552676492397578,3.086677097297913,68,0.4059686903676415,69.10863536095393,-14.127850095851034,298,D
76,1.9241435783101437,0.37437213970216354,0.9911766495479818,-5.690398372014479,133,0.977160114810035,6.067510418278395,12.714354119367641,914,C
35,-4.027633023860079,0.3692614572542483,0.04307546713895938,-5.692286405969654,73,0.13305167622973124,53.04228395253908,16.069179457109236,307,D
45,0.653581185462761,-0.7537225228983526,0.33351434551755843,23.480191907890244,101,0.27771808860468394,25.506263451919196,-0.5760696228175437,849,B
65,-4.709952888021632,-0.7380471375348439,0.8226102480170993,-1.5503074494479465,93,0.07626671546079244,30.039567192060918,0.8384541742684561,862,C
86,1.5423667078864776,0.7662389506321197,0.770575728603915,1.0282233252906083,86,0.9610890070653723,64.02030197571304,24.533735736827296,970,D
92,-0.9145278989409288,0.8705139426564867,0.2885797144867388,-4.391429075428452,70,0.6687582035655826,35.96936634906639,4.683197165826685,926,C
53,-2.3639567261240537,-0.5260219112980442,0.5065001342944914,-1.4415927048556045,116,0.31763804199603896,68.23974904575562,15.27165613766596,168,F
25,2.480096583889116,0.05438615329075369,0.04609946372189633,-16.205152252646627,53,0.2276162237609527,27.397238769746206,7.594778530451647,853,C
78,8.665475539287405,0.9766075646265107,0.20728269882169337,4.98225265356763,80,0.8271278923189836,84.86949118514686,2.744942671350895,255,E
34,-2.644239098265635,-0.3372683478887504,0.5587560765160774,18.376158729398675,64,0.8357915650038217,47.535840264081784,10.377240847626284,905,C
11,3.4234984412612337,-0.8095946340201348,0.12441366621417727,8.572553470118967,73,0.4733629433102212,67.02311696642461,9.435959642334469,498,B
27,-3.414330720344867,0.3006403667097257,0.40625629203896785,-9.244654980038074,122,0.6169066202251701,91.27916658387679,18.182635938140287,806,B
84,6.66838535360664,0.2769730815257878,0.27046276430515237,16.432744103033915,53,0.3772480281167454,98.12680574378214,0.027149548722718464,534,B
6,-3.2176342039655963,-0.2412247293215406,0.6416455510128184,9.927142766814608,76,0.7110251143496739,54.80798193268617,16.12204298254637,939,C
55,0.044241436921253555,-0.34641710407583437,0.9947061979327664,20.462525046054555,70,0.8507800150663414,73.14744377511602,16.55952306460941,836,B
50,-2.9870233087988463,-0.2904267396123241,0.7698653210655323,2.0689135648898445,102,0.002939307177924011,80.51562600815075,15.972355897384219,417,C
52,0.7067270211312802,-0.2918725756124356,0.995994837451602,-4.448758207312704,99,0.6118439912726088,23.338419853000445,1.099382600335769,239,E
66,-0.9948519972296598,-0.29618677391286363,0.9577169531668307,7.252196525380311,80,0.8581972110471706,84.17188473295342,2.9310022246990233,345,D
86,0.9583303258567157,0.5959052272542407,0.6580085527048605,-4.186536629532309,67,0.20364347100053237,96.97121548265332,13.155793061160711,458,C
73,-1.3739442085464713,-0.45711106290597514,0.7766994559024012,-7.55327065490412,106,0.03858827307257762,91.13667157006421,0.6641039614557762,615,B
50,-3.708376386220317,-0.43612313629191113,0.698958583612199,-9.193364865276674,80,0.8611660410163252,87.27421798840652,19.12538328499921,343,D
18,3.9833501569218663,0.23722954517374428,0.6587838967057109,3.3345481852330825,94,0.6883666093850175,94.4534080298401,23.648184850341636,480,C
69,1.754335985139594,0.2846879440164869,0.45685516341031496,-6.00103536837924,62,0.3330889428365482,87.40361859393543,14.704774836658054,388,D
83,-4.549234671848225,-0.0081673287059989,0.14391630023843283,-1.8559488521198966,135,0.2056256483933293,1.5141359118601634,20.48554874169803,840,B
99,-0.6405325893705291,0.31429976128505843,0.8739335197435856,-3.4276755583841556,88,0.9881738753641248,73.8452666484623,-2.2503403395349775,406,C
70,1.2824580712172702,0.8766118605948885,0.12933223748129175,-7.696763900775581,89,0.8683378270202168,51.30925045339462,-14.07743814525853,906,C
83,-2.3805626629095995,-0.9738192805246142,0.3374899886487315,8.936259830742577,114,0.35946271118345074,3.2032642772673747,2.4891778773803885,966,D
7,0.6001676911190392,-0.5267352098085247,0.4866581059436432,15.244330150002241,96,0.5323955210872235,14.820628076530236,13.46008121913299,390,C
22,-2.907339151187711,-0.024843291419685887,0.31851971613141294,-15.002499698463556,79,0.12820803826294125,53.15839902199958,-4.491729702013988,131,F
83,-8.116348120801698,-0.572933187139552,0.7908886033316277,-2.156133248138409,114,0.46331357931587813,45.46000174242627,11.851249218823817,468,C
23,-7.20632632547477,-0.8435951826514729,0.18603862459162746,-8.763931742856855,85,0.44999035223061845,75.70888642407895,5.977855553196233,286,D
100,2.821351096991365,0.8652463973331546,0.8986159301126545,17.188278218623378,129,0.3247573998269434,18.11450016260827,6.989371858606708,420,C
18,-0.9588793398053354,-0.9528696012688929,0.4749781242724561,14.97295180111179,140,0.8672945878740695,72.55900236062564,-0.29579186900277676,140,F
15,-6.106543364424715,0.3541128663815538,0.6393295219307475,4.665511188867448,54,0.9630423903378021,86.67951694751835,-3.7455678735019564,234,E
71,-3.3918800360539536,0.7679522443210727,0.010330924768662708,4.682429967813073,147,0.2528793916248816,25.73282779841159,9.0632974680115,650,A
88,7.724967355170399,-0.13771864466875394,0.8926168206864976,22.260814123909903,71,0.1534597447334589,45.93411287423993,-3.9388662535407466,103,F
94,-0.7117641562118607,-0.8253029944726915,0.8977691513373518,-2.88348015718601,134,0.07499530697849,8.828098583771158,9.938773264631054,886,C
76,0.649567571456581,0.9977065728675267,0.7880476919136143,8.31399524772362,126,0.9446704804369845,60.09921495186484,0.202538839062278,243,E
46,1.0380342721604168,0.9852472857013053,0.3965894428797275,12.44478084865177,138,0.32760878326197707,9.02357181906336,20.37525252779814,887,C
64,1.1224214251541904,0.008749015865979759,0.3730486352699527,-3.3742204966174345,98,0.8275253571715678,81.52054772027229,-3.888902989123027,652,A
62,-6.552201923801562,-0.5428867205619841,0.957057089739128,5.33758591294203,69,0.46911388670371124,19.6654124360747,27.71338958509338,610,B
56,1.4199267349940454,-0.638019092951509,0.3116623937511669,3.807293440928313,121,0.9877811619456174,60.2177046597875,5.5744669581248685,847,B
100,0.6177799829165616,0.49068514534590046,0.0010451460278829705,0.29638170021013654,101,0.8133422974525006,50.323260714622435,17.619324665549065,166,F
77,-5.459083912909479,-0.19772531407832283,0.8121145148054919,9.66767932902139,111,0.08547986158346765,68.54100747710899,25.669302089359775,226,E
56,-4.597387451750541,-0.17063587128193336,0.1398103329671505,-7.677575747514579,50,0.3898309266411343,21.599860605591054,19.30517223931431,350,D
91,-0.47066977367347634,0.1717511423260143,0.059196134362032526,-15.592452851867172,53,0.03428880660190814,80.56178055792458,29.10923767011536,520,C
52,-6.6612268430822095,0.7456360783420646,0.8613685784330496,3.7942378033789033,103,0.99136676191056,27.17879279641824,28.675706100084383,130,F
26,3.6718161319267897,0.45279421539940357,0.07851752857696936,-6.137888195852625,75,0.33090920400370594,63.17972662904099,13.0126744581494,465,C
46,5.815491698488504,-0.7635169381390547,0.6696528085084891,-16.840481898011383,92,0.07141414763611487,63.668458030762224,-4.6679269967939785,162,F
80,3.886801290576299,-0.9330103661346734,0.16073650065564782,19.994920129791147,115,0.4747172283520792,19.87153685947017,18.15948543634256,675,B
92,-4.464369007255998,-0.41300511439926235,0.23992250878703691,-6.008595400963883,76,0.5168513501160613,40.292893572152984,-10.362716640249477,289,E
11,-4.085534891208863,0.1552477053369985,0.7504022656401189,-9.875218325310243,128,0.8722882019991749,85.14359261975335,8.248502458814595,804,B
99,1.6466311154064106,-0.6381446599365577,0.03517764595140305,5.785216314247982,93,0.1991336978615339,2.3319655082032433,-10.630224457533117,390,D
68,2.3087909185755895,-0.5893395979791314,0.23948956665721244,1.1035104235009945,105,0.5870379997739208,96.97301852921484,11.408742868326348,640,A
44,6.64834335028598,0.9893849727764226,0.1467793654077184,8.894718298082951,147,0.28406517367704887,94.49049170708466,5.975316886427923,427,C
47,0.1415068900477895,0.8894355115025958,0.5471377335585859,-4.023793006411296,137,0.6192540046037613,51.47903700747879,5.17579936039432,507,B
74,-10.564079747654107,0.33430774325838564,0.7312683479490798,7.1219959559644535,74,0.3685615191411957,61.9983516298058,14.05574429506208,929,C
72,0.835364755754297,-0.9149859621053293,0.16235116694318685,15.188233271674015,102,0.0845972056441916,81.7850493714391,4.4324298311487915,551,B
5,-0.8021773117160311,0.6018158398258027,0.9304403636375025,-3.8723896033936613,60,0.49208222994445017,87.7310731236427,4.576476677176887,585,B
77,-3.5784336321729664,0.4190429534357385,0.8035080350187671,-7.987428764912664,150,0.09011705304993234,19.3844103862954,16.84758607143356,286,E
58,1.3661805958010589,0.5532420536915574,0.6704665616753279,-5.606034719396188,128,0.5313910662448582,62.198483632633504,12.219217391395476,808,B
78,3.523691309059831,-0.1290052099759189,0.5606373818262153,-2.9526578269510315,77,0.1330750725754155,76.01350885592494,0.8129809237957968,592,B
69,0.3606264452778692,-0.48692836354683,0.1712218340602253,12.72016923423395,55,0.963087934493744,19.018357582518117,7.564886218005011,672,B
67,4.788954024127715,-0.033209981325512894,0.8693070717904566,-4.347228468951156,77,0.1974524669257901,47.37097568611678,-5.943747342340286,821,B
46,1.2205439925091117,-0.24014424718507676,0.2913190327986609,16.071415346351507,134,0.14057157451667712,97.09755754168606,14.238337595050504,634,A
11,0.958288956405581,0.2465081624049179,0.17988246927985552,8.55383103483855,83,0.7760120373565039,90.36249490553406,-18.78205846519888,832,B
41,-3.5910917584575266,-0.037201808125445046,0.3841884356196308,4.9299445534447255,128,0.17822267794626956,46.25174415342875,11.096422668383765,582,B
47,0.36348437310165305,0.48766047748254193,0.1556209663058088,13.838301715882118,54,0.4791505644809839,48.670322990888536,2.4339770490185995,228,E
58,1.9794112348373767,-0.12396764591054232,0.10719069273591719,9.376565583327793,74,0.5139454269579482,31.93174041358286,29.11209458678752,122,F
26,-2.116671256963522,-0.9595421185847848,0.1319153003995509,-8.905396748095974,143,0.2019303938994389,98.22005990322883,22.85806772955314,852,B
41,1.2963163393715127,0.9059488394310593,0.7041975328462114,5.047315198511291,137,0.09494838167746866,32.95805500377465,-1.9034726184187356,300,D
30,1.1903974424358814,-0.5472540931492875,0.2143253052966363,5.7813386329888345,144,0.9832260064626518,74.20951225386814,16.03324682067341,869,B
11,1.9439879423972046,0.5494935005598969,0.7708203451390687,25.122008757480145,70,0.7352184335252918,14.59800531346674,1.8280128743068076,208,E
32,-3.1564275258827763,-0.08145489163812658,0.6163551954038848,6.94684749563622,139,0.9164320157891128,32.9318404345306,7.682542958972565,629,A
35,0.7036807055717704,0.017257428596782143,0.5114227640142059,4.11041380746558,70,0.2678131627626832,52.670001936384885,23.913083150766393,853,B
1,-0.4235837423600352,0.9201796213555202,0.7605067510218372,5.038909581248976,56,0.8042458587383112,33.57980072369102,8.661824390218296,835,B
80,2.806470191374414,0.15845319286560589,0.3965444372341217,-8.957368890567462,141,0.15059096120396798,50.074965920575046,17.448522674380943,234,E
14,-2.0339614246440254,-0.7497778333251273,0.8729561709926222,5.006841629523784,86,0.16250529117374823,24.732725974830846,-3.651951741892244,477,C
38,7.3834478176775225,-0.3352677353854563,0.3863561565951643,-0.7698752232919344,119,0.7922253604207636,95.34452689539405,10.599151568088917,927,C
97,-3.624850392724517,0.35113890999976793,0.8501752236243587,-15.853740515238446,117,0.6770886290839885,32.352834525327374,25.420600864510284,946,C
92,-3.758131228320997,0.8034217445648237,0.529619503325982,-1.7184765517782434,129,0.7011446138136144,26.513438661279476,24.917836398658334,183,F
10,2.2977234127184367,-0.9222262757493653,0.4584639508799201,-2.110319899239588,102,0.7852372900335182,18.472665390869984,-1.2837245869833893,136,F
98,1.6432932141654377,0.9631359426714243,0.2020125949286149,2.235195884764265,145,0.30305350811342746,42.45092383060407,7.3444447980413265,585,B
54,4.391036068368576,-0.10628867102836925,0.8566676277685389,10.338914231034979,105,0.036953926201594434,93.72886751294087,-7.713733572289026,974,D
70,-3.7446869868127934,-0.5135730747958183,0.17580488648191628,-10.98108039862938,140,0.834353677092363,72.89240429429715,18.893675813060717,890,C
34,2.616049254240146,0.361366697811782,0.21739422268748732,5.265215839944164,106,0.8568652953828815,85.44709555640081,10.681500101469704,762,B
27,0.22975828355960404,0.7037482879781543,0.1001789853918601,4.765774511105207,107,0.2512511382848621,71.41272849362139,14.113836358203752,704,A
36,1.0108013282644392,-0.1989383992187479,0.42891687293960556,7.678183197987973,119,0.3409231137084521,45.645525303573976,14.754815221743172,730,A
36,-2.2014810089212458,0.37720612807493215,0.7784597995962307,-3.553785915888981,63,0.7857888354509371,99.25414571361735,19.746422274493657,695,A
55,4.827604382664366,-0.9368167602287696,0.4099579464979469,-7.240396127169401,148,0.7360298087511755,14.828596760024375,20.95585521426116,332,D
20,2.2775310750640676,0.33888657290816493,0.21937915485108173,7.328660990671854,102,0.060020297973724435,32.70143861343623,-4.766600128003137,206,E
88,4.369588679903409,-0.17708275093508208,0.11776078109290522,-16.42956626933327,127,0.2056347642368901,18.32900741343522,6.506479952345128,187,F
78,1.1808873267990185,0.6570156950421455,0.3375788320090525,0.046235911159749454,109,0.9532298595699918,76.57260246382893,9.405499300787191,691,A
83,0.5636894450499432,-0.6425021719101547,0.5735938544075285,-10.6498576452393,50,0.09220480373516948,63.70744799813531,16.997968371126483,468,C
50,2.1766617150064778,-0.2193518739746727,0.56594189181333,19.287535826133055,137,0.6920381610627208,89.35134765981711,-8.783017857232437,982,D
77,0.7195223718452954,-0.7533688294279599,0.37123067605211746,10.023999977068813,98,0.8965698608699637,11.587553533927668,1.5534679205948727,268,E
9,-1.8048914666519775,0.025440522438632485,0.7380007939169282,-0.9922458793077691,100,0.687152851237538,8.000452024535658,20.538008938952956,687,A
79,2.114379002866823,-0.5756693038854424,0.200661596076809,-9.210706202332169,69,0.6391298115519293,26.616423926487027,12.211941112383945,560,B
59,-4.083608012004194,-0.977375353734748,0.33919270499850085,7.967858330356962,72,0.5061705685759399,63.51803902012279,9.22358066147711,128,F
40,1.01322940913172,0.10173602741980958,0.3035085268096014,-7.412018794996056,62,0.33262683271364635,74.12292934932171,29.17236324978513,601,B
38,-2.3397078771056763,0.41282188521172425,0.6495307316788435,-12.568770525913852,119,0.7936022920262263,60.14130839045662,14.715114964304831,919,C
78,0.0461309642771946,0.7281782808278956,0.9291420252054764,-15.460766090942883,120,0.7050901103199074,38.884129105868645,-5.778221374326439,830,B
12,-0.6703225001478934,-0.06463104887688287,0.17785933559925748,-14.626285103591833,118,0.7269021014117479,94.5631075039818,35.66512160440345,807,B
9,-2.6672019893173293,-0.8064095127900905,0.48374128578441933,-2.248038595533926,70,0.305938748442513,69.91639763122558,7.181807217993798,912,C
39,-5.256114819384831,-0.9306986516792624,0.7672961804265156,-11.84029089760076,121,0.23938282456782278,45.76989073261439,9.316610739685382,876,C
50,1.7123631957367784,0.9743495747240691,0.76506858391919,0.11558595292997431,63,0.6965655657299155,1.5335849450791477,0.1592642200538954,594,B
85,-2.4657034250515752,-0.06802610802754794,0.24559902397428068,-3.5360588046746857,141,0.37205586341510033,49.26460156373983,17.393550459024322,904,C
8,1.8825500827651642,0.7603736759997457,0.18827025715365608,9.415348716440395,77,0.8144479992514526,60.034079616079886,7.217449315953637,988,D
9,5.9243734244059905,-0.38751161984956495,0.7024086991278634,19.015896357805936,89,0.7458737421577766,50.813312000749775,20.898894537717677,393,C
6,4.457279432757625,-0.277053585289736,0.7603915169198511,14.043258822027932,145,0.361966780151588,5.7649661869345,0.7455968668653643,870,C
60,-3.926054106102506,-0.4540204330796185,0.9183351916776781,-19.3484826904334,140,0.23018903251838385,98.88872118883229,20.91623649284538,395,C
26,-3.8728231261771717,0.5328616695924333,0.512339073303105,-17.297244878760527,142,0.776651683625162,62.50920390810403,0.24091050659100155,172,F
63,3.318501224664838,0.16078530868224972,0.4893750223565323,7.636017501856313,126,0.6997770965576412,56.16816152462976,14.795850626589498,761,B
26,-0.4889756524984023,-0.2957851299848204,0.4264435538812098,-8.523975416043204,124,0.5019554037523319,24.58888594716967,28.351311284590732,980,D
69,1.8541142151633252,0.2864325275660604,0.7443390671817427,8.595645441138029,100,0.25186935274810196,46.0029480463377,6.517764919584259,512,B
17,-2.856249253077615,0.48700857612777093,0.2569156541912667,-4.653446103998327,65,0.6065825543795225,69.25351769720592,5.411045166155756,565,B
70,2.1298634991107086,-0.024965797828371494,0.16591925128177987,20.594249012747795,86,0.5411509834070468,42.4842606192409,2.956935063293984,101,F
55,-2.7661571416988,-0.8215382679035921,0.4534860900797689,7.380965040982737,59,0.054441744789498925,43.765654963983515,3.6051203678203114,195,E
24,0.4014075123990331,0.6305901859816407,0.474456919569465,26.1910223902534,70,0.6482944497089361,48.21317638847838,14.31929688434316,694,A
50,7.504864815366575,-0.22780853670551138,0.42746035020891027,-3.5306409212340872,132,0.9167264776098188,97.7043800658055,-2.3064773648260477,230,E
89,-1.3380162019791972,-0.1037923642644738,0.7473138352942728,14.94007117919787,98,0.7587912604125806,72.19566240652908,19.563460441499732,398,C
83,-0.8444271249476605,0.8770266312196586,0.3494911592366001,9.481959755087589,54,0.6612166930848864,43.06551633903268,15.640292009782176,511,C
53,-2.3396692025422197,-0.5912860728456439,0.9418032628480925,5.574381411923822,60,0.8527190810032598,70.29673215861337,-1.0899106461995096,152,F
78,2.9620899334774697,-0.6446526368594019,0.3317627965852482,-0.19219957044363145,129,0.4460421954857049,51.94521541932005,14.200549505828306,896,C
52,0.09819832823885942,0.6449223043425429,0.027091613888328814,6.440702513388324,105,0.20978006039716202,63.05748774680982,18.702640629331626,966,C
78,7.500541523690225,0.063439375678499,0.2317393781634396,2.035493728700702,126,0.7590433434461774,54.44872808747184,17.764486492588137,185,E
6,1.7363764714767727,-0.8992033996455913,0.11795055322456749,-15.527828950334168,145,0.7800733390498853,44.840053757773546,12.447880889987262,691,A
31,-1.9888750888632891,0.7386072389494212,0.5296529948378469,5.815728603041588,115,0.7191774910920701,82.3118153816675,0.8566441498509096,330,D
83,-0.4800827641558735,0.5262934285602232,0.24749225307809664,-15.04535396520074,119,0.19666527872845396,60.25091628414649,8.949049187079446,604,B
47,-1.4913670477911987,0.16584602382051594,0.23418454446659775,9.529897827667794,83,0.9198033296113461,93.25615593925504,23.334065849096756,614,B
1,2.972474033412079,0.05135787623230237,0.14606931751617802,-16.591707574970957,136,0.9378073210722293,70.86147459018957,6.520755959642898,967,C
87,-1.7442251892811667,0.4452537560006662,0.9238538842609467,12.613139127322594,120,0.707617183628418,49.722196010491686,28.282647355029642,379,D
32,-0.8709826744704211,-0.06418544369004686,0.971332979792812,-4.132175829515039,143,0.2079303963405259,36.019502624225204,19.56236700839066,260,E
34,-4.143638364326322,0.2640070010627342,0.08353066299639811,12.266918325814732,149,0.056483418881106195,70.66382592602515,11.820987021627332,722,A
43,-4.722544138098072,0.5045316934652171,0.98797885219942,15.854712043248169,115,0.510477166119778,17.48071240514076,1.0282311658354715,884,C
21,-1.5954659417246724,0.9524599903334876,0.9428091331605315,3.9790098364340527,105,0.050238981451321996,82.03362039067959,20.016505993414924,768,B
16,-2.225914490266165,0.17843814344487052,0.002835482929165023,13.813534808575511,74,0.8221344205747265,28.929172507024745,18.039588592915326,861,C
84,-7.243306638923027,0.03506941705811362,0.777068560829939,-4.425372234313897,82,0.2830773948631641,35.55607001773356,24.633954938882447,845,C
65,-4.91629169371511,0.6389816107939978,0.021002630217012985,13.328541719648761,150,0.31634347532459384,43.83863618141877,6.572203573477408,274,E
70,8.09599077348494,0.49707425668726857,0.060214118740785305,-14.593456548957912,131,0.7959080491177799,73.44455168344246,13.76693014352815,746,A
76,3.374288089794522,-0.14246018750852651,0.9829693254215769,1.3336525916787125,114,0.6044284374450094,97.30059166603974,17.812540759979406,598,B
62,-0.6365821995160703,-0.1414468682589436,0.8086356276452688,-2.884461579308634,122,0.1558870493947785,8.187113433750982,8.184637614027496,829,B
9,0.8841143040693267,-0.229249734931946,0.5551847616512676,8.37530778317652,70,0.09968868198540282,93.86392070166202,20.527265592129083,767,B
94,-3.1347915841901575,-0.40741539973873664,0.9110690716305018,-14.714432958414879,83,0.3634910272593569,44.58550418244024,0.4362293781597639,541,B
43,3.1688340473268806,-0.9903283461063124,0.5747236133098879,3.400767467068017,133,0.08230852045919235,78.45066894895115,24.979134377796818,515,B
44,-0.5507291848118318,0.7734760725495282,0.8570375515043177,-10.224441130565852,103,0.22858366343460823,58.61153227016913,12.188940645008758,281,E
11,0.49078006723083845,-0.7514731993329633,0.39783356977416073,-5.97043635848463,70,0.6915653350158715,17.75701774467202,15.302557633247568,551,B
9,7.796530293509394,0.5587675689849223,0.35912764581826884,18.678852752691537,143,0.3589751924213679,47.31964151244382,27.712350816626707,425,C
21,-0.6136168487444682,0.370237382527115,0.09278429593229076,0.8953609777925969,145,0.22952554253005653,96.09339507870364,28.924060404015812,764,A
72,4.234452861899314,0.08226088333733839,0.3985829344419064,9.670946194714457,123,0.8133494124307957,98.86039795387859,20.856075021997256,895,C
21,8.623820805254258,-0.44645542391096993,0.6012154911713508,-4.139339498786082,50,0.7947898426227091,77.90622404854457,-12.942940290696892,616,B
71,-5.784496589265782,-0.2853277091572677,0.6596635115227587,1.4563382700168936,81,0.657444800529494,37.09108085376823,15.30515090294972,883,C
37,-4.776261598337787,-0.9185019953142843,0.8403681557870332,-4.6907412224554355,89,0.5919038068274937,75.27208226962466,18.609802897909834,260,E
26,2.457297065040333,-0.5163887470461908,0.09604445531744388,-10.401927448221134,139,0.2965559263161258,56.48586110091585,2.5055168799691883,847,B
50,5.495517654182078,0.8828440548981886,0.0016495826980742478,8.979477549345352,148,0.5003273661020051,83.51967712435297,21.00216325308662,959,C
34,4.536431176117881,0.36993760036039114,0.764151353632763,-8.41359902342443,63,0.8776423016247901,77.18087775155948,15.316716801683526,454,C
74,7.436111660361568,-0.8825082834609526,0.21453288794679048,13.943305021400153,118,0.41361075281120896,81.59039904011678,13.29602096511816,580,B
39,1.6189452896264092,0.011816566182070387,0.5540920148571143,9.760914406880394,76,0.5759069229186145,82.9370127544904,23.824162982344774,590,B
32,2.450542842719484,0.13210578862229427,0.4589156008172208,-19.464183414638732,81,0.4936423875855591,71.94835343059279,11.403889103264122,874,C
12,5.165877248372212,0.8699607894248123,0.6814676664541379,-3.135284123229008,108,0.6951083841766451,69.48624358503847,7.819930081266729,995,D
100,9.275333690205656,0.08860103760108307,0.5748956145538301,2.8182439026939887,102,0.8584349688091026,47.656807092391055,15.230976559206248,628,B
87,-1.5490345214557968,0.3827781232683787,0.8933334643371466,7.212037341574747,62,0.15380306289496792,93.44677870460585,15.021564108050253,985,D
91,4.256079231142533,0.05190949722638449,0.1894326452605649,-0.6902658398540218,119,0.28426601476253033,63.223603606657186,-1.0540068977108668,671,A
20,0.1615180936019214,0.032718853844084794,0.5270524166517384,-7.151718143862038,119,0.38653262039036407,28.44046023177431,15.714033518301218,349,D
39,5.246436112381786,0.5298494361456192,0.7493507115510928,-0.7204888550207227,80,0.8280036250825222,37.533747744879875,14.566718475301883,833,B
33,3.8878238942011585,0.9688992133966357,0.5372095807953549,1.0905526837299018,141,0.5910890931800973,16.265387150181077,11.181066331138739,182,E
27,3.2227145023822144,0.342444025481317,0.332154869814169,3.9001662085107998,105,0.611898231132757,81.33207592865863,15.749267106975662,108,F
4,-3.663814806130589,-0.0005839367370772397,0.8833935246454946,6.113274164834145,86,0.370225745135228,21.918732546380216,16.447874456927856,285,E
40,-1.7363803153465411,0.9766244941083868,0.5022766191516245,2.863948352538329,119,0.32906922234489144,68.78240878773497,7.118263800441369,298,D
80,1.0891216240486425,0.7988855332345204,0.9689314109611332,-11.808400075878374,99,0.987033917935128,68.91385256257936,11.49265363225394,418,C
34,-4.17492504429009,-0.6285871774269041,0.11122364672910834,6.892778351808515,84,0.21942946992284273,72.10213422022525,0.18395743541188558,835,B
47,0.7397922812017335,0.6138496468278627,0.5675271965151866,-0.47028640378444564,51,0.2108186869576395,29.692504722684856,21.40480428524553,256,E
61,2.2914250210846525,0.7137916947890752,0.31020703847592457,-24.89833395212882,143,0.19022523462949914,11.998425496915274,5.845134938145874,170,F
35,-1.5715523529644244,0.521101413012462,0.5855331661080345,8.188694481604411,127,0.6338003682012527,49.130465571026406,12.600829493817965,925,C
87,-1.9670082782275817,-0.9527922131932387,0.815475525795417,-12.208393976769166,107,0.8845889828662206,25.203441094850508,9.049782516157917,441,C
